epoch,train_loss,eval_loss,eval_prec1,eval_prec5
44,0.8620160726400522,0.9313637729644776,81.050001953125,95.630002734375
45,0.8630854214613254,0.9286360879898071,80.8500021484375,95.5800029296875
46,0.8637964228024849,0.9397558794021607,80.98000234375,95.52000234375
47,0.8647143049882009,0.9296097597122193,80.9000025390625,95.510002734375
48,0.8655736971359986,0.923098212814331,80.750003125,95.5500029296875
49,0.866535628758944,0.9310298059463501,80.86000234375,95.4100033203125
50,0.8670740652542848,0.9293858270645141,80.8100025390625,95.3600017578125
51,0.8684910870515383,0.9274291611671448,80.8600029296875,95.3600033203125
52,0.8690461784601211,0.9233396282196045,80.7000021484375,95.260002734375
53,0.870212891468635,0.9263822700500488,80.7800025390625,95.24000234375
54,0.8709857255220413,0.9198066478729248,80.5500033203125,95.3300029296875
55,0.8723804402809877,0.9276745711326599,80.730002734375,95.2800025390625
56,0.8730160277623397,0.9230933115005493,80.5300029296875,95.37000234375
57,0.8738208614862882,0.9250297189712524,80.62000234375,95.4000029296875
58,0.8750985092841662,0.9234378135681153,80.7400017578125,95.3500013671875
59,0.8755921586201741,0.9258792362213135,80.7700029296875,95.2700021484375
60,0.8758542572076504,0.9263668134689331,80.730002734375,95.440003125
61,0.8767371986921016,0.9197776292800903,80.790001953125,95.2300025390625
62,0.8774110810114787,0.9271087873458862,80.700002734375,95.2900025390625
63,0.8779579685284541,0.916748565196991,80.660003125,95.330002734375
64,0.8785357030538412,0.919566619682312,80.8600017578125,95.33000390625
65,0.8793391434045938,0.9196395038604737,80.62000234375,95.3400029296875
66,0.8800969944550441,0.917536634349823,80.7400021484375,95.2800017578125
67,0.8803393930196762,0.9174291140556335,80.5700025390625,95.3700017578125
68,0.8808039947197988,0.9320793257713318,80.50000234375,95.3700029296875
69,0.881254071684984,0.9188282018661499,80.7500017578125,95.290003125
70,0.8823226823256566,0.9218756180763245,80.6400025390625,95.3000021484375
71,0.8815409811643454,0.9290756006240845,80.6800015625,95.220001953125
72,0.8824780714053374,0.9260632417678833,80.490002734375,95.27000234375
73,0.8825372120508781,0.920426965713501,80.5500033203125,95.3300017578125
74,0.8825742987486033,0.9193318326950073,80.3200021484375,95.270003515625
75,0.8827859167869274,0.9260469235420227,80.490003125,95.250003125
76,0.8825812009664682,0.9241323410987854,80.540003125,95.280001953125
77,0.8825526159543258,0.9292371547698974,80.580003125,95.3100025390625
78,0.8827315979279005,0.9175657356262207,80.5100025390625,95.36000234375
79,0.8832583370117041,0.9301107339859008,80.50000234375,95.36000234375
80,0.8830318088714894,0.9250106360435486,80.400002734375,95.3800033203125
81,0.8828232916501852,0.9238089162826538,80.3400033203125,95.33000234375
82,0.882728293308845,0.926435726737976,80.3500029296875,95.3000029296875
83,0.8825873173200167,0.9207146417617798,80.4800025390625,95.3100025390625
84,0.8822408960415766,0.9224861227989197,80.450001953125,95.320002734375
85,0.8820301888080744,0.9244498329162598,80.630001953125,95.310003125
86,0.8813432938777483,0.9282089073181152,80.430002734375,95.34000078125
87,0.8812958497267503,0.9221726511001587,80.3300037109375,95.3200015625
88,0.881097514125017,0.9248015505790711,80.3900037109375,95.290002734375
89,0.880785266481913,0.9230068611145019,80.450001953125,95.330003515625
90,0.8801183535502507,0.930288401222229,80.380002734375,95.4200017578125
91,0.8796286885554974,0.9315315651893615,80.5500033203125,95.4100009765625
92,0.8791938375968199,0.9295017808914184,80.4200025390625,95.380002734375
93,0.8788705170154572,0.9245590072631836,80.510003125,95.340003125
94,0.8784460028776756,0.9314718503952026,80.570001953125,95.2800025390625
95,0.8786535946222452,0.9334145957946778,80.3700033203125,95.36000234375
96,0.8781198646013554,0.9233517594337464,80.430002734375,95.3800025390625
97,0.8775923550128937,0.9287841198921204,80.56000234375,95.360001171875
98,0.8773638324095653,0.9234138885498047,80.4500025390625,95.2500025390625
99,0.8764144656749872,0.9294580142974853,80.4100029296875,95.320002734375
100,0.8767831217784148,0.9350707257270813,80.3900025390625,95.370001953125
101,0.876253962287536,0.9281396186828613,80.6000013671875,95.3700025390625
102,0.8764919514839465,0.9316716529846192,80.5000029296875,95.350002734375
103,0.8758483726244707,0.9329144334793091,80.3900025390625,95.340003125
104,0.875537963784658,0.935443546295166,80.4400017578125,95.3400025390625
105,0.8751099416842827,0.9295904111862182,80.5000017578125,95.3000029296875
106,0.8752424882008479,0.9369413976669312,80.460002734375,95.350002734375
107,0.8749437212944031,0.9302537531852723,80.450003125,95.2900021484375
108,0.8742514248077686,0.9297094434738159,80.360003125,95.3800021484375
109,0.8737890112858552,0.9270369550704957,80.380001171875,95.3100025390625
110,0.8739407271146774,0.9321180234909058,80.4200025390625,95.3000017578125
111,0.8737584753678396,0.9312216264724732,80.4600021484375,95.30000234375
112,0.8734646723820613,0.9411023097991943,80.56000234375,95.340001953125
113,0.8732914954423905,0.9360943853378296,80.490002734375,95.4100025390625
114,0.8728901115747598,0.9336095245361328,80.6200017578125,95.310003125
115,0.8730785427185205,0.938041781616211,80.440002734375,95.3500025390625
116,0.872895591534101,0.9304804611206055,80.420003125,95.3600021484375
117,0.8726259605242656,0.9296472721099853,80.6400021484375,95.380002734375
118,0.8722646791201372,0.9403437118530273,80.5200021484375,95.280001953125
119,0.872110344354923,0.94112286901474,80.570003125,95.2600015625
120,0.8719042285130574,0.9325393129348755,80.4500025390625,95.3300021484375
121,0.8717312074624575,0.9352219556808472,80.5800033203125,95.350002734375
122,0.8713209374592854,0.9354374519348144,80.4900033203125,95.37000234375
123,0.8712343594202628,0.9358165138244628,80.4800025390625,95.40000234375
124,0.8712706490204885,0.9331238361358642,80.4900021484375,95.280003125
125,0.8711996034933971,0.9280629042625427,80.4700017578125,95.3600021484375
126,0.870783492235037,0.9381674682617187,80.4700029296875,95.3600015625
127,0.8701880771380205,0.939992170715332,80.4500025390625,95.2800013671875
128,0.8705610550366916,0.9439350791931153,80.500003515625,95.2600025390625
129,0.8698962158881701,0.9433357685089111,80.440003515625,95.3500015625
130,0.8698768514853258,0.932408885383606,80.4700017578125,95.34000234375
131,0.8701928459680998,0.9388616878509521,80.5100025390625,95.3200021484375
132,0.8696608112408565,0.9373670944213868,80.4200025390625,95.310001953125
133,0.8694809331343725,0.9392131423950195,80.5200021484375,95.330002734375
134,0.8694123547810775,0.9461215167999267,80.450001953125,95.280001953125
135,0.8689134072798949,0.9417593235015869,80.50000234375,95.380003125
136,0.8688974421757918,0.9327161901473999,80.530002734375,95.3900015625
137,0.8689406926815326,0.9380267040252686,80.550002734375,95.350002734375
138,0.8684183829105817,0.9478786902427674,80.500002734375,95.3000017578125
139,0.8687276487167065,0.9411141623497009,80.480003125,95.2800025390625
140,0.8684558432835799,0.9422395566940308,80.460002734375,95.360002734375
141,0.8685881536740523,0.926500652885437,80.3600025390625,95.3300041015625
142,0.8680876016616821,0.9358986103057861,80.5800021484375,95.2600029296875
143,0.8680008397652552,0.9403602665901184,80.5400025390625,95.2300013671875
144,0.8679055103888879,0.9405699947357178,80.5700025390625,95.3400029296875
145,0.8674735635519027,0.942919921875,80.4600015625,95.300002734375
146,0.8676431752168215,0.9453066885948181,80.44000234375,95.3500025390625
147,0.8675806705768292,0.9398319677352905,80.440001171875,95.31000234375
148,0.867045380289738,0.943381033706665,80.5000029296875,95.3300021484375
149,0.8672051853858508,0.9446005847930908,80.460002734375,95.300002734375
150,0.8670054440314953,0.9459977621078491,80.4200025390625,95.290002734375
151,0.8668860962757697,0.944077028465271,80.44000234375,95.2700015625
152,0.8665745975879523,0.9426583273887634,80.3900025390625,95.330003125
153,0.8661430152562949,0.9402615768432617,80.4300033203125,95.3200025390625
154,0.8654852816691765,0.9389063823699951,80.400002734375,95.360003125
155,0.8658673802247414,0.9453137900352478,80.41000234375,95.3300025390625
156,0.8656228287861898,0.9379819684028625,80.4700029296875,95.330002734375
157,0.8652613864495204,0.9430823003768921,80.5300029296875,95.350001953125
